﻿Sensor remetente, Estado do Paciente, Enviado às (s), Processado às (s), Diff (s),Sensors,Cycle Time Constraint,Emergency Detection Time Constraint
Sensor0,medio,2.36819,2.46325,0.09506,five,SATISFIED,SATISFIED
Sensor0,bom,2.66829,2.76315,0.09486,five,SATISFIED,SATISFIED
Sensor0,ruim,13.7682,13.8631,0.09489,five,SATISFIED,SATISFIED
Sensor0,medio,14.1683,14.2633,0.09498,five,SATISFIED,SATISFIED
Sensor0,ruim,14.4684,14.5639,0.09548,five,SATISFIED,SATISFIED
Sensor0,bom,15.7689,15.8642,0.09532,five,SATISFIED,SATISFIED
Sensor0,ruim,17.6683,17.7639,0.09555,five,SATISFIED,SATISFIED
Sensor0,medio,19.6683,19.7639,0.09562,five,SATISFIED,SATISFIED
Sensor0,ruim,20.0682,20.1631,0.09492,five,SATISFIED,SATISFIED
Sensor0,medio,20.6684,20.7632,0.09477,five,SATISFIED,SATISFIED
Sensor0,bom,20.8693,20.9632,0.09391,five,SATISFIED,SATISFIED
Sensor0,ruim,24.7683,24.8632,0.09488,five,SATISFIED,SATISFIED
Sensor0,medio,26.2683,26.3632,0.09489,five,SATISFIED,SATISFIED
Sensor0,medio,26.4683,26.5632,0.09488,five,SATISFIED,SATISFIED
Sensor0,medio,26.7683,26.8639,0.09562,five,SATISFIED,SATISFIED
Sensor0,ruim,27.0691,27.1634,0.09429,five,SATISFIED,SATISFIED
Sensor0,medio,27.3683,27.4638,0.09552,five,SATISFIED,SATISFIED
Sensor0,bom,27.5692,27.6632,0.09398,five,SATISFIED,SATISFIED
Sensor0,ruim,47.2704,47.3667,0.09629,five,SATISFIED,SATISFIED
Sensor0,ruim,47.4699,47.5653,0.09537,five,SATISFIED,SATISFIED
Sensor0,medio,51.2702,51.3647,0.09456,five,SATISFIED,SATISFIED
Sensor0,bom,51.3708,51.465,0.09415,five,SATISFIED,SATISFIED
Sensor0,ruim,51.5706,51.6648,0.09422,five,SATISFIED,SATISFIED
Sensor0,bom,51.7717,51.8653,0.09356,five,SATISFIED,SATISFIED
Sensor0,ruim,53.3695,53.4648,0.09524,five,SATISFIED,SATISFIED
Sensor0,medio,53.7685,53.8651,0.09663,five,SATISFIED,SATISFIED
Sensor0,bom,53.8714,53.9639,0.09252,five,SATISFIED,SATISFIED
Sensor0,ruim,59.4691,59.5632,0.09404,five,SATISFIED,SATISFIED
Sensor0,medio,59.7682,59.8632,0.09499,five,SATISFIED,SATISFIED
Sensor0,bom,60.1682,60.2637,0.09548,five,SATISFIED,SATISFIED
Sensor0,medio,60.6682,60.7639,0.09562,five,SATISFIED,SATISFIED
Sensor0,ruim,61.0681,61.1632,0.0951,five,SATISFIED,SATISFIED
Sensor0,medio,68.969,69.063,0.09499,five,SATISFIED,SATISFIED
Sensor0,bom,69.2691,69.3631,0.09405,five,SATISFIED,SATISFIED
Sensor0,medio,70.1688,70.2631,0.0943,five,SATISFIED,SATISFIED
Sensor0,bom,70.2693,70.3631,0.09385,five,SATISFIED,SATISFIED
Sensor0,medio,70.9693,71.0642,0.09488,five,SATISFIED,SATISFIED
Sensor0,bom,71.0728,71.1638,0.09101,five,SATISFIED,SATISFIED
Sensor0,ruim,77.6698,77.7631,0.09322,five,SATISFIED,SATISFIED
Sensor0,medio,78.0693,78.1631,0.09374,five,SATISFIED,SATISFIED
Sensor0,bom,78.1708,78.263,0.09222,five,SATISFIED,SATISFIED
Sensor0,medio,82.2697,82.3647,0.09505,five,SATISFIED,SATISFIED
Sensor0,bom,82.3719,82.465,0.09314,five,SATISFIED,SATISFIED
Sensor0,ruim,82.7695,82.8647,0.09527,five,SATISFIED,SATISFIED
Sensor0,bom,83.2695,83.3647,0.09523,five,SATISFIED,SATISFIED
Sensor0,medio,83.5721,83.6644,0.09229,five,SATISFIED,SATISFIED
Sensor0,bom,83.7703,83.8643,0.09398,five,SATISFIED,SATISFIED
Sensor0,medio,84.2699,84.3648,0.09486,five,SATISFIED,SATISFIED
Sensor0,ruim,84.6707,84.7643,0.0936,five,SATISFIED,SATISFIED
Sensor0,medio,86.7711,86.8661,0.09492,five,SATISFIED,SATISFIED
Sensor0,ruim,86.8736,86.9639,0.09025,five,SATISFIED,SATISFIED
Sensor0,medio,87.9695,88.0642,0.09469,five,SATISFIED,SATISFIED
Sensor0,bom,88.4689,88.5639,0.09523,five,SATISFIED,SATISFIED
Sensor0,medio,92.5695,92.6651,0.09559,five,SATISFIED,SATISFIED
Sensor0,bom,92.7716,92.8635,0.09188,five,SATISFIED,SATISFIED
Sensor0,ruim,95.4714,95.565,0.09355,five,SATISFIED,SATISFIED
Sensor0,medio,97.4707,97.5645,0.09378,five,SATISFIED,SATISFIED
Sensor0,bom,97.6696,97.765,0.09539,five,SATISFIED,SATISFIED
Sensor0,medio,100.268,100.363,0.09488,five,SATISFIED,SATISFIED
Sensor0,ruim,100.768,100.863,0.09486,five,SATISFIED,SATISFIED
Sensor0,medio,101.27,101.365,0.0951,five,SATISFIED,SATISFIED
Sensor0,bom,101.372,101.465,0.09347,five,SATISFIED,SATISFIED
Sensor0,ruim,102.072,102.166,0.0943,five,SATISFIED,SATISFIED
Sensor0,bom,103.071,103.165,0.09373,five,SATISFIED,SATISFIED
Sensor0,medio,105.57,105.665,0.09467,five,SATISFIED,SATISFIED
Sensor0,bom,105.671,105.765,0.09386,five,SATISFIED,SATISFIED
Sensor0,ruim,106.271,106.366,0.09524,five,SATISFIED,SATISFIED
Sensor0,ruim,106.57,106.665,0.09489,five,SATISFIED,SATISFIED
Sensor0,ruim,106.87,106.963,0.09291,five,SATISFIED,SATISFIED
Sensor0,ruim,109.368,109.463,0.09499,five,SATISFIED,SATISFIED
Sensor0,medio,109.768,109.863,0.09494,five,SATISFIED,SATISFIED
Sensor0,bom,109.968,110.063,0.09494,five,SATISFIED,SATISFIED
Sensor0,ruim,110.769,110.863,0.0941,five,SATISFIED,SATISFIED
Sensor0,medio,111.268,111.363,0.09489,five,SATISFIED,SATISFIED
Sensor0,bom,111.369,111.464,0.09473,five,SATISFIED,SATISFIED
Sensor0,ruim,117.468,117.563,0.09497,five,SATISFIED,SATISFIED
Sensor0,ruim,117.569,117.663,0.09407,five,SATISFIED,SATISFIED
Sensor0,ruim,117.669,117.764,0.09447,five,SATISFIED,SATISFIED
Sensor0,medio,120.169,120.263,0.09408,five,SATISFIED,SATISFIED
Sensor0,bom,120.368,120.463,0.09486,five,SATISFIED,SATISFIED
Sensor0,medio,121.868,121.963,0.09481,five,SATISFIED,SATISFIED
Sensor0,bom,122.068,122.163,0.09496,five,SATISFIED,SATISFIED
Sensor0,medio,125.868,125.963,0.09483,five,SATISFIED,SATISFIED
Sensor0,bom,126.068,126.163,0.09496,five,SATISFIED,SATISFIED
Sensor0,ruim,126.269,126.364,0.09475,five,SATISFIED,SATISFIED
Sensor0,ruim,126.37,126.463,0.09319,five,SATISFIED,SATISFIED
Sensor0,ruim,127.968,128.063,0.09482,five,SATISFIED,SATISFIED
Sensor0,medio,128.368,128.463,0.09488,five,SATISFIED,SATISFIED
Sensor0,bom,128.469,128.563,0.09382,five,SATISFIED,SATISFIED
Sensor0,medio,130.768,130.863,0.09494,five,SATISFIED,SATISFIED
Sensor0,ruim,131.268,131.363,0.09472,five,SATISFIED,SATISFIED
Sensor0,medio,132.168,132.263,0.09485,five,SATISFIED,SATISFIED
Sensor0,bom,132.868,132.964,0.09554,five,SATISFIED,SATISFIED
Sensor0,medio,139.369,139.464,0.09482,five,SATISFIED,SATISFIED
Sensor0,bom,139.568,139.663,0.09485,five,SATISFIED,SATISFIED
Sensor0,medio,140.768,140.863,0.09487,five,SATISFIED,SATISFIED
Sensor0,ruim,141.468,141.564,0.0956,five,SATISFIED,SATISFIED
Sensor0,medio,142.768,142.863,0.09483,five,SATISFIED,SATISFIED
Sensor0,bom,142.869,142.964,0.09463,five,SATISFIED,SATISFIED
Sensor0,ruim,150.168,150.265,0.09652,five,SATISFIED,SATISFIED
Sensor0,medio,150.571,150.665,0.09404,five,SATISFIED,SATISFIED
Sensor0,ruim,150.871,150.967,0.09621,five,SATISFIED,SATISFIED
Sensor0,medio,150.973,151.065,0.09206,five,SATISFIED,SATISFIED
Sensor0,ruim,151.072,151.166,0.09386,five,SATISFIED,SATISFIED
Sensor0,medio,151.371,151.465,0.09355,five,SATISFIED,SATISFIED
Sensor0,bom,151.472,151.565,0.09278,five,SATISFIED,SATISFIED
Sensor0,ruim,156.471,156.565,0.09418,five,SATISFIED,SATISFIED
Sensor0,medio,158.77,158.863,0.09364,five,SATISFIED,SATISFIED
Sensor0,ruim,158.869,158.964,0.09487,five,SATISFIED,SATISFIED
Sensor0,medio,159.17,159.264,0.09447,five,SATISFIED,SATISFIED
Sensor0,bom,159.27,159.365,0.09441,five,SATISFIED,SATISFIED
Sensor0,medio,163.569,163.663,0.09478,five,SATISFIED,SATISFIED
Sensor0,bom,163.669,163.764,0.09426,five,SATISFIED,SATISFIED
Sensor0,ruim,164.371,164.464,0.09281,five,SATISFIED,SATISFIED
Sensor0,medio,164.67,164.763,0.09288,five,SATISFIED,SATISFIED
Sensor0,bom,164.771,164.863,0.09193,five,SATISFIED,SATISFIED
Sensor0,medio,169.469,169.563,0.09391,five,SATISFIED,SATISFIED
Sensor0,bom,169.97,170.063,0.0937,five,SATISFIED,SATISFIED
Sensor0,ruim,173.368,173.463,0.09479,five,SATISFIED,SATISFIED
Sensor0,medio,173.771,173.863,0.09166,five,SATISFIED,SATISFIED
Sensor0,ruim,174.27,174.364,0.09396,five,SATISFIED,SATISFIED
Sensor0,ruim,175.37,175.464,0.09416,five,SATISFIED,SATISFIED
Sensor0,medio,175.771,175.863,0.09262,five,SATISFIED,SATISFIED
Sensor0,bom,175.969,176.064,0.09463,five,SATISFIED,SATISFIED
Sensor0,medio,177.369,177.463,0.09381,five,SATISFIED,SATISFIED
Sensor0,bom,177.57,177.663,0.09364,five,SATISFIED,SATISFIED
Sensor0,ruim,191.168,191.263,0.09494,five,SATISFIED,SATISFIED
Sensor0,medio,191.768,191.863,0.09488,five,SATISFIED,SATISFIED
Sensor0,ruim,192.068,192.163,0.09497,five,SATISFIED,SATISFIED
Sensor0,medio,192.368,192.463,0.09498,five,SATISFIED,SATISFIED
Sensor0,bom,192.768,192.864,0.09566,five,SATISFIED,SATISFIED
Sensor0,medio,196.868,196.963,0.0949,five,SATISFIED,SATISFIED
Sensor0,bom,197.068,197.163,0.09503,five,SATISFIED,SATISFIED
Sensor0,ruim,199.168,199.264,0.09548,five,SATISFIED,SATISFIED
Sensor0,medio,199.868,199.964,0.09562,five,SATISFIED,SATISFIED
Sensor0,bom,200.269,200.364,0.09467,five,SATISFIED,SATISFIED
Sensor0,ruim,203.168,203.264,0.09551,five,SATISFIED,SATISFIED
Sensor0,medio,204.168,204.263,0.09497,five,SATISFIED,SATISFIED
Sensor0,bom,204.269,204.363,0.09405,five,SATISFIED,SATISFIED
Sensor0,medio,223.769,223.863,0.09444,five,SATISFIED,SATISFIED
Sensor0,bom,223.968,224.064,0.09546,five,SATISFIED,SATISFIED
Sensor0,medio,225.068,225.165,0.09673,five,SATISFIED,SATISFIED
Sensor0,bom,225.268,225.363,0.09495,five,SATISFIED,SATISFIED
Sensor0,medio,230.469,230.563,0.09412,five,SATISFIED,SATISFIED
Sensor0,ruim,230.868,230.964,0.09551,five,SATISFIED,SATISFIED
Sensor0,ruim,231.069,231.163,0.09412,five,SATISFIED,SATISFIED
Sensor0,ruim,231.468,231.563,0.09484,five,SATISFIED,SATISFIED
Sensor0,ruim,233.368,233.463,0.09488,five,SATISFIED,SATISFIED
Sensor0,ruim,233.868,233.964,0.09536,five,SATISFIED,SATISFIED
Sensor0,ruim,234.768,234.864,0.0955,five,SATISFIED,SATISFIED
Sensor0,medio,234.968,235.063,0.09481,five,SATISFIED,SATISFIED
Sensor0,ruim,238.268,238.363,0.09489,five,SATISFIED,SATISFIED
Sensor0,medio,239.768,239.863,0.09495,five,SATISFIED,SATISFIED
Sensor0,bom,239.869,239.963,0.09405,five,SATISFIED,SATISFIED
Sensor0,ruim,242.37,242.463,0.09294,five,SATISFIED,SATISFIED
Sensor0,medio,242.97,243.063,0.09307,five,SATISFIED,SATISFIED
Sensor0,bom,243.069,243.164,0.09478,five,SATISFIED,SATISFIED
Sensor0,ruim,243.669,243.764,0.09509,five,SATISFIED,SATISFIED
Sensor0,medio,243.87,243.965,0.09469,five,SATISFIED,SATISFIED
Sensor0,bom,243.971,244.063,0.09188,five,SATISFIED,SATISFIED
Sensor0,medio,255.468,255.563,0.09494,five,SATISFIED,SATISFIED
Sensor0,bom,255.769,255.863,0.09464,five,SATISFIED,SATISFIED
Sensor0,medio,256.368,256.463,0.09487,five,SATISFIED,SATISFIED
Sensor0,bom,256.769,256.863,0.09383,five,SATISFIED,SATISFIED
Sensor0,medio,258.571,258.664,0.09303,five,SATISFIED,SATISFIED
Sensor0,ruim,258.768,258.863,0.09521,five,SATISFIED,SATISFIED
Sensor0,medio,260.57,260.664,0.09394,five,SATISFIED,SATISFIED
Sensor0,ruim,260.67,260.763,0.09288,five,SATISFIED,SATISFIED
Sensor0,medio,264.169,264.263,0.09405,five,SATISFIED,SATISFIED
Sensor0,bom,264.369,264.463,0.09456,five,SATISFIED,SATISFIED
Sensor0,ruim,265.868,265.963,0.09487,five,SATISFIED,SATISFIED
Sensor0,medio,267.269,267.363,0.09429,five,SATISFIED,SATISFIED
Sensor0,bom,267.369,267.463,0.09392,five,SATISFIED,SATISFIED
Sensor0,medio,283.369,283.464,0.09487,five,SATISFIED,SATISFIED
Sensor0,bom,283.47,283.564,0.09353,five,SATISFIED,SATISFIED
Sensor0,medio,284.369,284.464,0.09481,five,SATISFIED,SATISFIED
Sensor0,ruim,284.571,284.664,0.09301,five,SATISFIED,SATISFIED
Sensor0,ruim,291.069,291.163,0.09409,five,SATISFIED,SATISFIED
Sensor0,medio,292.669,292.764,0.0948,five,SATISFIED,SATISFIED
Sensor0,medio,292.868,292.963,0.09505,five,SATISFIED,SATISFIED
Sensor0,medio,298.068,298.163,0.09496,five,SATISFIED,SATISFIED
Sensor0,bom,298.268,298.363,0.09499,five,SATISFIED,SATISFIED
Sensor0,medio,298.468,298.564,0.09569,five,SATISFIED,SATISFIED
Sensor0,bom,298.77,298.864,0.09422,five,SATISFIED,SATISFIED
Sensor0,ruim,310.268,310.364,0.09562,five,SATISFIED,SATISFIED
Sensor0,medio,310.668,310.763,0.0949,five,SATISFIED,SATISFIED
Sensor0,ruim,310.769,310.863,0.09378,five,SATISFIED,SATISFIED
Sensor0,ruim,313.068,313.163,0.09494,five,SATISFIED,SATISFIED
Sensor0,ruim,313.368,313.463,0.09513,five,SATISFIED,SATISFIED
Sensor0,ruim,313.469,313.564,0.0944,five,SATISFIED,SATISFIED
Sensor0,ruim,313.87,313.963,0.09351,five,SATISFIED,SATISFIED
Sensor0,ruim,313.969,314.064,0.09469,five,SATISFIED,SATISFIED
Sensor0,ruim,314.269,314.363,0.09469,five,SATISFIED,SATISFIED
Sensor0,ruim,319.768,319.864,0.09555,five,SATISFIED,SATISFIED
Sensor0,medio,319.87,319.963,0.09308,five,SATISFIED,SATISFIED
Sensor0,bom,320.07,320.164,0.09424,five,SATISFIED,SATISFIED
Sensor0,medio,323.368,323.463,0.09488,five,SATISFIED,SATISFIED
Sensor0,bom,323.568,323.663,0.09493,five,SATISFIED,SATISFIED
Sensor0,ruim,326.068,326.163,0.09499,five,SATISFIED,SATISFIED
Sensor0,medio,326.468,326.563,0.09484,five,SATISFIED,SATISFIED
Sensor0,ruim,326.569,326.664,0.0947,five,SATISFIED,SATISFIED
Sensor0,bom,327.369,327.464,0.09494,five,SATISFIED,SATISFIED
Sensor0,ruim,333.369,333.463,0.09402,five,SATISFIED,SATISFIED
Sensor0,medio,333.668,333.763,0.09486,five,SATISFIED,SATISFIED
Sensor0,ruim,333.868,333.964,0.09555,five,SATISFIED,SATISFIED
Sensor0,medio,335.368,335.463,0.09498,five,SATISFIED,SATISFIED
Sensor0,ruim,335.469,335.563,0.09388,five,SATISFIED,SATISFIED
Sensor0,medio,335.968,336.065,0.09656,five,SATISFIED,SATISFIED
Sensor0,bom,336.169,336.264,0.09484,five,SATISFIED,SATISFIED
Sensor0,ruim,338.668,338.763,0.09482,five,SATISFIED,SATISFIED
Sensor0,medio,340.968,341.063,0.09485,five,SATISFIED,SATISFIED
Sensor0,bom,341.368,341.463,0.09494,five,SATISFIED,SATISFIED
Sensor0,medio,356.27,356.363,0.09326,five,SATISFIED,SATISFIED
Sensor0,bom,356.57,356.664,0.0938,five,SATISFIED,SATISFIED
Sensor0,ruim,361.868,361.963,0.09498,five,SATISFIED,SATISFIED
Sensor0,medio,362.268,362.363,0.09488,five,SATISFIED,SATISFIED
Sensor0,ruim,362.37,362.463,0.09366,five,SATISFIED,SATISFIED
Sensor0,medio,362.768,362.863,0.09498,five,SATISFIED,SATISFIED
Sensor0,bom,362.87,362.963,0.09365,five,SATISFIED,SATISFIED
Sensor0,medio,365.068,365.163,0.09462,five,SATISFIED,SATISFIED
Sensor0,bom,365.17,365.263,0.09304,five,SATISFIED,SATISFIED
Sensor0,medio,366.668,366.763,0.09494,five,SATISFIED,SATISFIED
Sensor0,ruim,366.77,366.863,0.09323,five,SATISFIED,SATISFIED
Sensor0,medio,368.07,368.163,0.09342,five,SATISFIED,SATISFIED
Sensor0,bom,368.669,368.763,0.09397,five,SATISFIED,SATISFIED
Sensor0,ruim,371.868,371.964,0.09568,five,SATISFIED,SATISFIED
Sensor0,ruim,372.968,373.064,0.09559,five,SATISFIED,SATISFIED
Sensor0,ruim,373.468,373.563,0.09496,five,SATISFIED,SATISFIED
Sensor0,ruim,376.668,376.763,0.09497,five,SATISFIED,SATISFIED
Sensor0,medio,377.569,377.663,0.09423,five,SATISFIED,SATISFIED
Sensor0,bom,377.769,377.863,0.09455,five,SATISFIED,SATISFIED
Sensor0,ruim,383.271,383.365,0.09426,five,SATISFIED,SATISFIED
Sensor0,medio,383.77,383.865,0.09495,five,SATISFIED,SATISFIED
Sensor0,bom,383.97,384.067,0.09691,five,SATISFIED,SATISFIED
Sensor0,ruim,384.171,384.266,0.09496,five,SATISFIED,SATISFIED
Sensor0,ruim,384.37,384.465,0.09523,five,SATISFIED,SATISFIED
Sensor0,ruim,396.769,396.864,0.09482,five,SATISFIED,SATISFIED
Sensor0,medio,398.069,398.164,0.09542,five,SATISFIED,SATISFIED
Sensor0,ruim,398.171,398.264,0.09382,five,SATISFIED,SATISFIED
Sensor0,medio,400.669,400.763,0.09419,five,SATISFIED,SATISFIED
Sensor0,medio,401.068,401.163,0.09501,five,SATISFIED,SATISFIED
Sensor0,medio,404.669,404.763,0.09417,five,SATISFIED,SATISFIED
Sensor0,bom,404.969,405.063,0.09432,five,SATISFIED,SATISFIED
Sensor0,ruim,405.369,405.464,0.09522,five,SATISFIED,SATISFIED
Sensor0,bom,405.969,406.063,0.09375,five,SATISFIED,SATISFIED
Sensor0,medio,413.068,413.163,0.09481,five,SATISFIED,SATISFIED
Sensor0,bom,413.368,413.463,0.09485,five,SATISFIED,SATISFIED
Sensor0,ruim,420.169,420.265,0.09605,five,SATISFIED,SATISFIED
Sensor0,ruim,420.969,421.063,0.09404,five,SATISFIED,SATISFIED
Sensor0,ruim,422.17,422.264,0.09453,five,SATISFIED,SATISFIED
Sensor0,medio,422.57,422.664,0.09434,five,SATISFIED,SATISFIED
Sensor0,medio,422.67,422.764,0.09393,five,SATISFIED,SATISFIED
Sensor0,medio,423.17,423.264,0.09388,five,SATISFIED,SATISFIED
Sensor0,medio,423.27,423.366,0.09557,five,SATISFIED,SATISFIED
Sensor0,medio,425.669,425.764,0.09498,five,SATISFIED,SATISFIED
Sensor0,bom,425.77,425.864,0.0942,five,SATISFIED,SATISFIED
Sensor0,medio,438.968,439.064,0.09624,five,SATISFIED,SATISFIED
Sensor0,ruim,439.071,439.163,0.09258,five,SATISFIED,SATISFIED
Sensor0,medio,439.769,439.864,0.09467,five,SATISFIED,SATISFIED
Sensor0,ruim,439.87,439.963,0.0931,five,SATISFIED,SATISFIED
Sensor0,medio,440.569,440.664,0.09474,five,SATISFIED,SATISFIED
Sensor0,bom,440.67,440.763,0.09316,five,SATISFIED,SATISFIED
Sensor0,medio,443.768,443.863,0.09477,five,SATISFIED,SATISFIED
Sensor0,bom,443.869,443.963,0.09414,five,SATISFIED,SATISFIED
Sensor0,medio,445.468,445.563,0.09484,five,SATISFIED,SATISFIED
Sensor0,bom,445.669,445.763,0.09399,five,SATISFIED,SATISFIED
Sensor0,ruim,446.968,447.063,0.09485,five,SATISFIED,SATISFIED
Sensor0,medio,447.868,447.963,0.09501,five,SATISFIED,SATISFIED
Sensor0,bom,447.969,448.064,0.09486,five,SATISFIED,SATISFIED
Sensor0,ruim,448.469,448.563,0.09405,five,SATISFIED,SATISFIED
Sensor0,medio,449.169,449.264,0.09527,five,SATISFIED,SATISFIED
Sensor0,bom,449.368,449.463,0.09487,five,SATISFIED,SATISFIED
Sensor0,ruim,449.669,449.764,0.09469,five,SATISFIED,SATISFIED
Sensor0,ruim,451.968,452.063,0.09474,five,SATISFIED,SATISFIED
Sensor0,ruim,452.069,452.163,0.09411,five,SATISFIED,SATISFIED
Sensor0,medio,457.069,457.163,0.09391,five,SATISFIED,SATISFIED
Sensor0,bom,457.17,457.263,0.09342,five,SATISFIED,SATISFIED
Sensor0,medio,459.369,459.463,0.09413,five,SATISFIED,SATISFIED
Sensor0,ruim,460.069,460.164,0.09526,five,SATISFIED,SATISFIED
Sensor0,medio,463.568,463.663,0.09481,five,SATISFIED,SATISFIED
Sensor0,bom,463.868,463.963,0.09476,five,SATISFIED,SATISFIED
Sensor0,ruim,478.068,478.163,0.09504,five,SATISFIED,SATISFIED
Sensor0,medio,478.768,478.865,0.0971,five,SATISFIED,SATISFIED
Sensor0,bom,479.268,479.363,0.09509,five,SATISFIED,SATISFIED
Sensor0,ruim,481.468,481.564,0.09557,five,SATISFIED,SATISFIED
Sensor0,ruim,481.669,481.763,0.09424,five,SATISFIED,SATISFIED
Sensor0,ruim,482.97,483.063,0.09291,five,SATISFIED,SATISFIED
Sensor0,ruim,483.069,483.164,0.09492,five,SATISFIED,SATISFIED
Sensor0,ruim,485.869,485.964,0.09475,five,SATISFIED,SATISFIED
Sensor0,ruim,486.168,486.264,0.09614,five,SATISFIED,SATISFIED
Sensor0,ruim,486.27,486.364,0.09401,five,SATISFIED,SATISFIED
Sensor0,ruim,487.069,487.163,0.09409,five,SATISFIED,SATISFIED
Sensor0,medio,487.468,487.564,0.09548,five,SATISFIED,SATISFIED
Sensor0,ruim,489.269,489.364,0.09469,five,SATISFIED,SATISFIED
Sensor0,medio,490.868,490.963,0.09492,five,SATISFIED,SATISFIED
Sensor0,ruim,490.969,491.064,0.09452,five,SATISFIED,SATISFIED
Sensor0,medio,491.568,491.665,0.09631,five,SATISFIED,SATISFIED
Sensor0,bom,491.769,491.863,0.09394,five,SATISFIED,SATISFIED
Sensor0,ruim,492.372,492.465,0.09325,five,SATISFIED,SATISFIED
Sensor0,ruim,492.472,492.566,0.09372,five,SATISFIED,SATISFIED
Sensor0,medio,494.77,494.864,0.09485,five,SATISFIED,SATISFIED
Sensor0,medio,494.971,495.065,0.09405,five,SATISFIED,SATISFIED
Sensor0,medio,496.569,496.664,0.09475,five,SATISFIED,SATISFIED
Sensor0,bom,496.67,496.764,0.09394,five,SATISFIED,SATISFIED
Sensor0,ruim,499.768,499.863,0.09489,five,SATISFIED,SATISFIED
Sensor0,ruim,499.869,499.964,0.09474,five,SATISFIED,SATISFIED
Sensor0,medio,505.97,506.064,0.09429,five,SATISFIED,SATISFIED
Sensor0,bom,506.07,506.165,0.09471,five,SATISFIED,SATISFIED
Sensor0,ruim,508.768,508.863,0.09484,five,SATISFIED,SATISFIED
Sensor0,medio,509.068,509.163,0.0949,five,SATISFIED,SATISFIED
Sensor0,ruim,509.468,509.564,0.09551,five,SATISFIED,SATISFIED
Sensor0,ruim,512.369,512.463,0.09413,five,SATISFIED,SATISFIED
Sensor0,ruim,512.768,512.864,0.09552,five,SATISFIED,SATISFIED
Sensor0,medio,515.769,515.864,0.09465,five,SATISFIED,SATISFIED
Sensor0,ruim,516.768,516.863,0.09494,five,SATISFIED,SATISFIED
Sensor0,medio,517.068,517.163,0.09501,five,SATISFIED,SATISFIED
Sensor0,bom,517.169,517.263,0.09394,five,SATISFIED,SATISFIED
Sensor0,ruim,517.97,518.064,0.09384,five,SATISFIED,SATISFIED
Sensor0,medio,518.269,518.364,0.09447,five,SATISFIED,SATISFIED
Sensor0,bom,518.569,518.664,0.09518,five,SATISFIED,SATISFIED
Sensor0,medio,536.97,537.064,0.09374,five,SATISFIED,SATISFIED
Sensor0,ruim,537.268,537.363,0.09493,five,SATISFIED,SATISFIED
Sensor0,medio,537.67,537.764,0.09435,five,SATISFIED,SATISFIED
Sensor0,bom,537.969,538.064,0.09475,five,SATISFIED,SATISFIED
Sensor0,ruim,546.068,546.163,0.0951,five,SATISFIED,SATISFIED
Sensor0,medio,546.268,546.364,0.0956,five,SATISFIED,SATISFIED
Sensor0,bom,546.37,546.464,0.09367,five,SATISFIED,SATISFIED
Sensor0,ruim,547.668,547.764,0.09553,five,SATISFIED,SATISFIED
Sensor0,medio,549.368,549.463,0.09492,five,SATISFIED,SATISFIED
Sensor0,bom,549.568,549.663,0.09492,five,SATISFIED,SATISFIED
Sensor0,ruim,551.768,551.863,0.09495,five,SATISFIED,SATISFIED
Sensor0,medio,552.57,552.663,0.09314,five,SATISFIED,SATISFIED
Sensor0,ruim,553.069,553.164,0.09481,five,SATISFIED,SATISFIED
Sensor0,medio,553.668,553.763,0.09504,five,SATISFIED,SATISFIED
Sensor0,bom,553.968,554.063,0.09485,five,SATISFIED,SATISFIED
Sensor0,ruim,559.468,559.563,0.0949,five,SATISFIED,SATISFIED
Sensor0,medio,559.768,559.863,0.09484,five,SATISFIED,SATISFIED
Sensor0,bom,559.869,559.963,0.09407,five,SATISFIED,SATISFIED
Sensor0,ruim,567.468,567.563,0.09483,five,SATISFIED,SATISFIED
Sensor0,medio,567.869,567.963,0.09397,five,SATISFIED,SATISFIED
Sensor0,bom,568.169,568.264,0.09463,five,SATISFIED,SATISFIED
Sensor0,ruim,574.668,574.764,0.09568,five,SATISFIED,SATISFIED
Sensor0,medio,574.869,574.963,0.09412,five,SATISFIED,SATISFIED
Sensor0,bom,575.068,575.163,0.09503,five,SATISFIED,SATISFIED
